,USDINR,NIFTY,INDIAVIX,GOLD,CRUDE,DXY
2017-10-16,64.6729965209961,10230.849609375,11.3100004196167,1299.9000244140625,51.869998931884766,93.27999877929688
2017-10-17,64.6946029663086,10234.4501953125,11.609999656677246,1283.0,51.880001068115234,93.48999786376953
2017-10-18,64.92870330810547,10210.849609375,11.539999961853027,1279.9000244140625,52.040000915527344,93.36000061035156
2017-10-19,65.04010009765625,10146.5498046875,12.399999618530273,1286.9000244140625,51.290000915527344,93.2699966430664
2017-10-20,64.90460205078125,,,1277.4000244140625,51.470001220703125,93.69999694824219
2017-10-23,65.1041030883789,10184.849609375,12.329999923706055,1277.699951171875,51.900001525878906,93.94000244140625
2017-10-24,65.03489685058594,10207.7001953125,11.59000015258789,1275.0,52.470001220703125,93.95999908447266
2017-10-25,65.07949829101562,10295.349609375,11.760000228881836,1275.4000244140625,52.18000030517578,93.70999908447266
2017-10-26,64.83999633789062,10343.7998046875,11.619999885559082,1266.300048828125,52.63999938964844,94.61000061035156
2017-10-27,64.5999984741211,10323.0498046875,11.479999542236328,1268.5,53.900001525878906,94.91999816894531
2017-10-30,64.87339782714844,10363.650390625,12.109999656677246,1274.0999755859375,54.150001525878906,94.48999786376953
2017-10-31,64.84239959716797,10335.2998046875,12.4399995803833,1267.0,54.380001068115234,94.55000305175781
2017-11-01,64.67009735107422,10440.5,12.140000343322754,1274.0999755859375,54.29999923706055,94.81999969482422
2017-11-02,64.55509948730469,10423.7998046875,12.010000228881836,1274.9000244140625,54.540000915527344,94.69000244140625
2017-11-03,64.50050354003906,10452.5,11.90999984741211,1266.5,55.63999938964844,94.94000244140625
2017-11-06,64.69339752197266,10451.7998046875,13.020000457763672,1279.4000244140625,57.349998474121094,94.72000122070312
2017-11-07,64.59089660644531,10350.150390625,13.239999771118164,1273.699951171875,57.20000076293945,94.91000366210938
2017-11-08,65.16449737548828,10303.150390625,13.609999656677246,1281.5999755859375,56.810001373291016,94.87000274658203
2017-11-09,64.9104995727539,10308.9501953125,13.270000457763672,1285.5999755859375,57.16999816894531,94.44000244140625
2017-11-10,64.96800231933594,10321.75,13.479999542236328,1272.4000244140625,56.7400016784668,94.38999938964844
2017-11-13,65.1603012084961,10224.9501953125,14.050000190734863,1277.300048828125,56.7599983215332,94.48999786376953
2017-11-14,65.43840026855469,10186.599609375,14.170000076293945,1281.5,55.70000076293945,93.83000183105469
2017-11-15,65.41339874267578,10118.0498046875,14.270000457763672,1276.5,55.33000183105469,93.80999755859375
2017-11-16,,10214.75,13.460000038146973,1277.4000244140625,55.13999938964844,93.93000030517578
2017-11-17,65.20999908447266,10283.599609375,13.710000038146973,1295.800048828125,56.54999923706055,93.66000366210938
2017-11-20,64.90499877929688,10298.75,13.430000305175781,1274.5999755859375,56.09000015258789,94.08000183105469
2017-11-21,65.0250015258789,10326.900390625,13.720000267028809,1281.0999755859375,56.83000183105469,93.94999694824219
2017-11-22,64.76129913330078,10342.2998046875,14.039999961853027,1291.5999755859375,58.02000045776367,93.22000122070312
2017-11-23,64.7699966430664,10348.75,13.869999885559082,,,
2017-11-24,64.57939910888672,10389.7001953125,13.510000228881836,1286.699951171875,58.95000076293945,92.76000213623047
2017-11-27,64.54499816894531,10399.5498046875,13.029999732971191,1293.800048828125,58.11000061035156,92.9000015258789
2017-11-28,64.43389892578125,10370.25,13.149999618530273,1294.699951171875,57.9900016784668,93.26000213623047
2017-11-29,64.47000122070312,10361.2998046875,13.0600004196167,1282.0999755859375,57.29999923706055,93.26000213623047
2017-11-30,64.41480255126953,10226.5498046875,13.550000190734863,1273.199951171875,57.400001525878906,93.01000213623047
2017-12-01,64.49939727783203,10121.7998046875,14.800000190734863,1278.800048828125,58.36000061035156,92.9000015258789
2017-12-04,64.50900268554688,10127.75,14.859999656677246,1274.300048828125,57.470001220703125,93.19000244140625
2017-12-05,64.35140228271484,10118.25,15.010000228881836,1261.5999755859375,57.619998931884766,93.37999725341797
2017-12-06,64.35690307617188,10044.099609375,15.09000015258789,1262.800048828125,55.959999084472656,93.61000061035156
2017-12-07,64.51519775390625,10166.7001953125,14.270000457763672,1249.800048828125,56.689998626708984,93.80000305175781
2017-12-08,64.54239654541016,10265.650390625,13.670000076293945,1245.199951171875,57.36000061035156,93.9000015258789
2017-12-11,64.4729995727539,10322.25,14.149999618530273,1243.699951171875,57.9900016784668,93.87000274658203
2017-12-12,64.3499984741211,10240.150390625,15.260000228881836,1238.5,57.13999938964844,94.0999984741211
2017-12-13,64.55000305175781,10192.9501953125,15.949999809265137,1245.4000244140625,56.599998474121094,93.43000030517578
2017-12-14,64.31999969482422,10252.099609375,16.40999984741211,1253.800048828125,57.040000915527344,93.48999786376953
2017-12-15,64.2750015258789,10333.25,14.9399995803833,1254.300048828125,57.29999923706055,93.93000030517578
2017-12-18,64.07230377197266,10388.75,13.119999885559082,1262.199951171875,57.15999984741211,93.69999694824219
2017-12-19,64.20010375976562,10463.2001953125,12.1899995803833,1260.699951171875,57.459999084472656,93.47000122070312
2017-12-20,64.04759979248047,10444.2001953125,12.1899995803833,1266.0999755859375,58.09000015258789,93.3499984741211
2017-12-21,63.96500015258789,10440.2998046875,12.09000015258789,1267.300048828125,58.36000061035156,93.27999877929688
2017-12-22,64.00969696044922,10493.0,11.59000015258789,1275.4000244140625,58.470001220703125,93.3499984741211
2017-12-25,64.00779724121094,,,,,
2017-12-26,64.010498046875,10531.5,12.050000190734863,1284.0999755859375,59.970001220703125,93.26000213623047
2017-12-27,64.0281982421875,10490.75,12.489999771118164,1287.0,59.63999938964844,93.02999877929688
2017-12-28,64.11499786376953,10477.900390625,12.300000190734863,1294.0999755859375,59.84000015258789,92.5999984741211
2017-12-29,64.06199645996094,10530.7001953125,12.670000076293945,1306.300048828125,60.41999816894531,92.12000274658203
2018-01-01,63.84080123901367,,13.350000381469727,,,
2018-01-02,63.86759948730469,10442.2001953125,13.6899995803833,1313.699951171875,60.369998931884766,91.8499984741211
2018-01-03,63.459999084472656,10443.2001953125,13.619999885559082,1316.199951171875,61.630001068115234,92.16000366210938
2018-01-04,63.41910171508789,10504.7998046875,13.420000076293945,1319.4000244140625,62.0099983215332,91.8499984741211
2018-01-05,63.369598388671875,10558.849609375,13.109999656677246,1320.300048828125,61.439998626708984,91.94999694824219
2018-01-08,63.26499938964844,10623.599609375,13.739999771118164,1318.5999755859375,61.72999954223633,92.33000183105469
2018-01-09,63.45199966430664,10637.0,13.850000381469727,1311.699951171875,62.959999084472656,92.52999877929688
2018-01-10,63.63610076904297,10632.2001953125,14.039999961853027,1317.4000244140625,63.56999969482422,92.33000183105469
2018-01-11,63.7599983215332,10651.2001953125,14.010000228881836,1320.5999755859375,63.79999923706055,91.8499984741211
2018-01-12,63.67210006713867,10681.25,13.729999542236328,1333.4000244140625,64.30000305175781,90.97000122070312
2018-01-15,63.5885009765625,10741.5498046875,14.3100004196167,,,
2018-01-16,63.52119827270508,10700.4501953125,14.09000015258789,1335.4000244140625,63.72999954223633,90.38999938964844
2018-01-17,63.994300842285156,10788.5498046875,13.859999656677246,1338.0,63.970001220703125,90.54000091552734
2018-01-18,63.82500076293945,10817.0,13.960000038146973,1326.0,63.95000076293945,90.5
2018-01-19,63.86759948730469,10894.7001953125,13.979999542236328,1331.9000244140625,63.369998931884766,90.56999969482422
2018-01-22,63.83209991455078,10966.2001953125,15.390000343322754,1330.9000244140625,63.4900016784668,90.4000015258789
2018-01-23,63.88010025024414,11083.7001953125,16.229999542236328,1335.699951171875,64.47000122070312,90.12000274658203
2018-01-24,63.7504997253418,11086.0,18.040000915527344,1355.9000244140625,65.61000061035156,89.20999908447266
2018-01-25,63.57789993286133,11069.650390625,17.510000228881836,1362.4000244140625,65.51000213623047,89.38999938964844
2018-01-26,63.57310104370117,,,1351.5999755859375,66.13999938964844,89.06999969482422
2018-01-29,63.56999969482422,11130.400390625,17.889999389648438,,65.55999755859375,89.30999755859375
2018-01-30,63.66939926147461,11049.650390625,16.420000076293945,1335.4000244140625,64.5,89.19000244140625
2018-01-31,63.769901275634766,11027.7001953125,15.930000305175781,1339.0,64.7300033569336,89.12999725341797
2018-02-01,63.665000915527344,11016.900390625,14.109999656677246,1344.300048828125,65.80000305175781,88.66999816894531
2018-02-02,63.974998474121094,10760.599609375,15.25,1333.699951171875,65.44999694824219,89.19999694824219
2018-02-05,64.13249969482422,10666.5498046875,16.049999237060547,1333.0,64.1500015258789,89.55000305175781
2018-02-06,64.314697265625,10498.25,20.020000457763672,1326.0999755859375,63.38999938964844,89.58999633789062
2018-02-07,63.97999954223633,10476.7001953125,19.469999313354492,1311.5999755859375,61.790000915527344,90.26000213623047
2018-02-08,64.19999694824219,10576.849609375,17.770000457763672,1316.9000244140625,61.150001525878906,90.2300033569336
2018-02-09,64.44049835205078,10454.9501953125,19.229999542236328,1313.0999755859375,59.20000076293945,90.44000244140625
2018-02-12,64.2113037109375,10539.75,17.8799991607666,1324.199951171875,59.290000915527344,90.20999908447266
2018-02-13,64.28350067138672,,,1328.0999755859375,59.189998626708984,89.69999694824219
2018-02-14,64.2500991821289,10500.900390625,17.18000030517578,1355.5,60.599998474121094,89.12000274658203
2018-02-15,64.02519989013672,10545.5,16.31999969482422,1352.0999755859375,61.34000015258789,88.58999633789062
2018-02-16,63.890899658203125,10452.2998046875,16.3799991607666,1353.199951171875,61.68000030517578,89.0999984741211
2018-02-19,64.37999725341797,10378.400390625,16.670000076293945,,,
2018-02-20,64.50499725341797,10360.400390625,16.8700008392334,1328.800048828125,61.900001525878906,89.72000122070312
2018-02-21,64.86499786376953,10397.4501953125,15.920000076293945,1330.0,61.68000030517578,90.08000183105469
2018-02-22,64.8949966430664,10382.7001953125,14.829999923706055,1330.5999755859375,62.77000045776367,89.75
2018-02-23,64.95140075683594,10491.0498046875,14.199999809265137,1328.199951171875,63.54999923706055,89.87999725341797
2018-02-26,64.7030029296875,10582.599609375,13.699999809265137,1330.699951171875,63.90999984741211,89.81999969482422
2018-02-27,64.78040313720703,10554.2998046875,13.920000076293945,1315.5,63.0099983215332,90.36000061035156
2018-02-28,64.91000366210938,10492.849609375,13.8100004196167,1315.5,61.63999938964844,90.61000061035156
2018-03-01,65.23999786376953,10458.349609375,14.069999694824219,1302.9000244140625,60.9900016784668,90.31999969482422
2018-03-02,65.1500015258789,,,1321.0999755859375,61.25,89.94000244140625
2018-03-05,65.18669891357422,10358.849609375,15.399999618530273,1318.0999755859375,62.56999969482422,90.08000183105469
2018-03-06,65.00370025634766,10249.25,16.25,1333.5999755859375,62.599998474121094,89.62000274658203
2018-03-07,64.88999938964844,10154.2001953125,15.699999809265137,1326.0,61.150001525878906,89.63999938964844
2018-03-08,64.89119720458984,10242.650390625,14.59000015258789,1319.9000244140625,60.119998931884766,90.12000274658203
2018-03-09,65.09040069580078,10226.849609375,14.529999732971191,1322.4000244140625,62.040000915527344,90.08999633789062
2018-03-12,64.96489715576172,10421.400390625,14.489999771118164,1319.4000244140625,61.36000061035156,89.9000015258789
2018-03-13,64.94550323486328,10426.849609375,14.460000038146973,1325.9000244140625,60.709999084472656,89.66000366210938
2018-03-14,64.8281021118164,10410.900390625,14.359999656677246,1324.4000244140625,60.959999084472656,89.69999694824219
2018-03-15,64.83679962158203,10360.150390625,14.329999923706055,1316.800048828125,61.189998626708984,90.13999938964844
2018-03-16,65.01439666748047,10195.150390625,15.220000267028809,1311.300048828125,62.34000015258789,90.2300033569336
2018-03-19,65.06500244140625,10094.25,15.819999694824219,1316.800048828125,62.060001373291016,89.9000015258789
2018-03-20,65.21009826660156,10124.349609375,15.609999656677246,1311.0999755859375,63.400001525878906,90.37000274658203
2018-03-21,65.2323989868164,10155.25,15.109999656677246,1320.699951171875,65.16999816894531,89.77999877929688
2018-03-22,65.06559753417969,10114.75,15.25,1326.5999755859375,64.30000305175781,89.86000061035156
2018-03-23,65.16000366210938,9998.0498046875,15.550000190734863,1349.300048828125,65.87999725341797,89.44000244140625
2018-03-26,65.01499938964844,10130.650390625,15.199999809265137,1354.4000244140625,65.55000305175781,89.02999877929688
2018-03-27,64.69499969482422,10184.150390625,15.550000190734863,1341.300048828125,65.25,89.37000274658203
2018-03-28,64.89550018310547,10113.7001953125,15.760000228881836,1324.199951171875,64.37999725341797,90.05999755859375
2018-03-29,65.14920043945312,,,1322.800048828125,64.94000244140625,90.1500015258789
2018-03-30,65.02999877929688,,,,,
2018-04-02,65.10549926757812,10211.7998046875,15.350000381469727,1342.0999755859375,63.0099983215332,90.05000305175781
2018-04-03,65.13999938964844,10245.0,15.1899995803833,1332.800048828125,63.5099983215332,90.19999694824219
2018-04-04,64.90499877929688,10128.400390625,16.34000015258789,1335.800048828125,63.369998931884766,90.13999938964844
2018-04-05,64.99500274658203,10325.150390625,14.800000190734863,1324.300048828125,63.540000915527344,90.45999908447266
2018-04-06,64.86150360107422,10331.599609375,14.75,1331.9000244140625,62.060001373291016,90.11000061035156
2018-04-09,64.90450286865234,10379.349609375,14.869999885559082,1336.300048828125,63.41999816894531,89.83999633789062
2018-04-10,64.87000274658203,10402.25,14.5,1342.0,65.51000213623047,89.58999633789062
